State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Fatehpur,Jahanabad,"Dry Chillies","1st Sort",FAQ,09/03/2024,4005,4015,4010
"Uttar Pradesh",Fatehpur,Jahanabad,Tomato,Deshi,FAQ,09/03/2024,410,430,420
"Uttar Pradesh",Firozabad,Sirsaganj,"Green Chilli","Green Chilly",FAQ,09/03/2024,900,1100,1000
"Uttar Pradesh",Firozabad,Sirsaganj,Tomato,Hybrid,FAQ,09/03/2024,900,1100,1000
"Uttar Pradesh",Gonda,Nawabganj,Onion,Red,FAQ,09/03/2024,1900,2000,1950
"Uttar Pradesh",Hamirpur,Maudaha,Onion,Red,FAQ,09/03/2024,1700,1800,1750
"Uttar Pradesh",Hamirpur,Maudaha,Potato,Desi,FAQ,09/03/2024,1200,1300,1250
"Uttar Pradesh",Hamirpur,Maudaha,Wheat,Dara,FAQ,09/03/2024,2300,2400,2350
"Uttar Pradesh",Jaunpur,Jaunpur,Cabbage,Cabbage,FAQ,09/03/2024,940,980,960
"Uttar Pradesh",Jaunpur,Jaunpur,Carrot,Carrot,FAQ,09/03/2024,1455,1515,1490
"Uttar Pradesh",Jaunpur,Jaunpur,Cauliflower,Cauliflower,FAQ,09/03/2024,1470,1530,1500
"Uttar Pradesh",Jaunpur,Jaunpur,"Peas cod","Peas cod",FAQ,09/03/2024,2820,2880,2840
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,09/03/2024,7580,7780,7680
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,09/03/2024,1765,1965,1865
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Cabbage,Cabbage,FAQ,09/03/2024,880,1080,980
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Carrot,Carrot,FAQ,09/03/2024,1400,1600,1500
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Grapes,Annabesahai,Medium,09/03/2024,3100,3300,3200
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,09/03/2024,4325,4525,4425
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,09/03/2024,920,1120,1020
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Raddish,Raddish,FAQ,09/03/2024,730,930,830
"Uttar Pradesh",Kannuj,Chhibramau(Kannuj),Maize,Hybrid,FAQ,09/03/2024,2000,2250,2150
"Uttar Pradesh",Kannuj,Chhibramau(Kannuj),Potato,Local,FAQ,09/03/2024,650,900,790
"Uttar Pradesh",Lucknow,Lucknow,Tomato,Deshi,FAQ,09/03/2024,2000,2100,2050
"Uttar Pradesh",Mainpuri,Bewar,Groundnut,Local,FAQ,09/03/2024,5900,6000,5950
"Uttar Pradesh",Mainpuri,Mainpuri,Tomato,Deshi,FAQ,09/03/2024,1700,1900,1820
"Uttar Pradesh",Muradabad,Bhehjoi,Wood,Eucalyptus,FAQ,09/03/2024,410,460,450
"Uttar Pradesh",Muradabad,Sambhal,Brinjal,Round/Long,FAQ,09/03/2024,700,800,750
"Uttar Pradesh",Muzaffarnagar,Kadhle,Onion,Red,FAQ,09/03/2024,2400,2500,2450
"Uttar Pradesh",Muzaffarnagar,Kadhle,Potato,Local,FAQ,09/03/2024,700,740,720
"Uttar Pradesh",Muzaffarnagar,Kadhle,Raddish,Raddish,FAQ,09/03/2024,450,500,475
"Uttar Pradesh",Muzaffarnagar,Kadhle,"Sponge gourd","Sponge gourd",FAQ,09/03/2024,700,720,710
"Uttar Pradesh",Muzaffarnagar,Kadhle,Tomato,Hybrid,FAQ,09/03/2024,1200,1300,1250
"Uttar Pradesh",Muzaffarnagar,Kairana,Apple,Delicious,Medium,09/03/2024,2300,2400,2350
"Uttar Pradesh",Muzaffarnagar,Kairana,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,800,900,850
"Uttar Pradesh",Muzaffarnagar,Kairana,Onion,Red,FAQ,09/03/2024,1500,1600,1550
"Uttar Pradesh",Pillibhit,Puranpur,Banana,"Banana - Ripe",Medium,09/03/2024,2835,2910,2875
"Uttar Pradesh",Saharanpur,Gangoh,Carrot,Carrot,FAQ,09/03/2024,1000,1200,1100
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Gur(Jaggery),Yellow,FAQ,09/03/2024,3000,3200,3100
Uttrakhand,Haridwar,Manglaur,Cucumbar(Kheera),Other,FAQ,09/03/2024,800,1200,1000
Uttrakhand,Haridwar,Manglaur,"Green Chilli","Green Chilly",FAQ,09/03/2024,1100,2200,1700
Uttrakhand,Haridwar,Manglaur,Papaya,Other,Medium,09/03/2024,1000,1200,1100
Uttrakhand,Haridwar,Manglaur,Potato,Other,FAQ,09/03/2024,400,700,600
Uttrakhand,Haridwar,Roorkee,Banana,Other,Medium,09/03/2024,800,1200,1000
Uttrakhand,Haridwar,Roorkee,Papaya,Other,Medium,09/03/2024,800,1500,1200
Uttrakhand,UdhamSinghNagar,Kicchha,Cauliflower,Other,FAQ,09/03/2024,700,900,800
Uttrakhand,UdhamSinghNagar,Kicchha,"Green Peas",Other,FAQ,09/03/2024,1400,1600,1500
Uttrakhand,UdhamSinghNagar,Kicchha,Potato,Other,FAQ,09/03/2024,600,800,700
Uttrakhand,UdhamSinghNagar,Rudrapur,Beans,Other,FAQ,09/03/2024,3000,4000,3500
Uttrakhand,UdhamSinghNagar,Rudrapur,"Bitter gourd",Other,FAQ,09/03/2024,5000,8000,6000
Uttrakhand,UdhamSinghNagar,Rudrapur,Capsicum,Other,FAQ,09/03/2024,2000,3000,2500
Uttrakhand,UdhamSinghNagar,Rudrapur,"Green Peas",Other,FAQ,09/03/2024,2500,4000,3000
Uttrakhand,UdhamSinghNagar,Rudrapur,Orange,Other,Medium,09/03/2024,3000,5000,4000
Uttrakhand,UdhamSinghNagar,Rudrapur,Pomegranate,Other,Medium,09/03/2024,5000,6000,5600
Uttrakhand,UdhamSinghNagar,Rudrapur,Potato,Other,FAQ,09/03/2024,900,1100,1000
"West Bengal",Bankura,"Indus(Bankura Sadar)",Brinjal,Round/Long,FAQ,09/03/2024,900,1200,1000
"West Bengal",Burdwan,Asansol,Mustard,Other,FAQ,09/03/2024,6350,6500,6400
"West Bengal","Dakshin Dinajpur",Balurghat,"Papaya (Raw)","Papaya (Raw)",FAQ,09/03/2024,1800,2000,1900
"West Bengal","Dakshin Dinajpur",Balurghat,"Sweet Pumpkin",Other,FAQ,09/03/2024,1700,1900,1800
"West Bengal","Dakshin Dinajpur",Balurghat,Tomato,Other,FAQ,09/03/2024,2300,2500,2400
"West Bengal",Darjeeling,Darjeeling,Cabbage,Other,FAQ,09/03/2024,1900,2100,2000
"West Bengal",Darjeeling,Darjeeling,Ginger(Green),Other,FAQ,09/03/2024,8500,8700,8600
"West Bengal",Darjeeling,Karsiyang(Matigara),Potato,Local,FAQ,09/03/2024,2500,3000,2800
"West Bengal",Darjeeling,Karsiyang(Matigara),"Squash(Chappal Kadoo)",Other,FAQ,09/03/2024,1800,2000,1900
"West Bengal",Darjeeling,Siliguri,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,09/03/2024,14000,15000,14500
"West Bengal",Darjeeling,Siliguri,"Green Chilli","Green Chilly",FAQ,09/03/2024,4500,5000,4700
"West Bengal",Darjeeling,Siliguri,"Squash(Chappal Kadoo)",Other,FAQ,09/03/2024,1000,1200,1100
"West Bengal",Jalpaiguri,Belacoba,"Squash(Chappal Kadoo)",Other,FAQ,09/03/2024,400,600,500
"West Bengal",Jalpaiguri,Dhupguri,"Bitter gourd","Bitter Gourd",FAQ,09/03/2024,3700,3900,3800
"West Bengal",Jalpaiguri,Dhupguri,"Sweet Pumpkin","Sweet Pumpkin",FAQ,09/03/2024,1200,1400,1300
"West Bengal",Jalpaiguri,Moynaguri,Cabbage,Other,FAQ,09/03/2024,550,650,600
"West Bengal",Jalpaiguri,Moynaguri,Tomato,Other,FAQ,09/03/2024,1200,1400,1300
"West Bengal",Malda,"English Bazar",Rice,Common,FAQ,09/03/2024,3800,3900,3850
"West Bengal",Medinipur(W),Ghatal,"Green Chilli","Green Chilly",FAQ,09/03/2024,4700,4800,4750
"West Bengal",Medinipur(W),Ghatal,Jute,TD-5,FAQ,09/03/2024,4840,4920,4870
"West Bengal",Medinipur(W),Ghatal,Paddy(Dhan)(Common),Common,FAQ,09/03/2024,2170,2270,2240
"West Bengal",Medinipur(W),Ghatal,Potato,Jyoti,FAQ,09/03/2024,940,1060,1030
"West Bengal","North 24 Parganas",Barasat,"Green Chilli",Other,FAQ,09/03/2024,5000,5000,5000
"West Bengal","North 24 Parganas",Barasat,Tomato,Other,FAQ,09/03/2024,1100,1100,1100
"Andaman and Nicobar","North and Middle Andaman ",Diglipur,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,6000,8000,6500
"Andaman and Nicobar","North and Middle Andaman ",Diglipur,Cowpea(Veg),"Cowpea (Veg)",FAQ,09/03/2024,2500,6000,3500
"Andaman and Nicobar","North and Middle Andaman ",Diglipur,Potato,Other,FAQ,09/03/2024,3000,5000,3500
"Andaman and Nicobar","North and Middle Andaman ",Diglipur,Raddish,Other,FAQ,09/03/2024,3000,4000,3500
"Andaman and Nicobar","North and Middle Andaman ",Diglipur,Snakeguard,Other,FAQ,09/03/2024,3000,4000,3500
"Andhra Pradesh",Chittor,Punganur,Tomato,Hybrid,FAQ,09/03/2024,1000,1200,1100
Bihar,Kishanganj,Thakurganj,Potato,Jyoti,FAQ,09/03/2024,1200,1300,1250
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,09/03/2024,2000,2200,2100
Bihar,Rohtas,Natwar,Potato,Jyoti,FAQ,09/03/2024,900,1100,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cucumbar(Kheera),Other,FAQ,09/03/2024,1500,2200,2000
Chattisgarh,Bilaspur,Bilaspur,Wheat,Local,FAQ,09/03/2024,2475,2573,2573
Chattisgarh,Durg,Durg,"Banana - Green","Banana - Green",FAQ,09/03/2024,1500,1600,1600
Chattisgarh,Durg,Durg,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,1000,1400,1400
Chattisgarh,Durg,Durg,Carrot,Carrot,FAQ,09/03/2024,1000,1200,1200
Chattisgarh,Durg,Durg,Garlic,Average,FAQ,09/03/2024,14000,15000,14000
Chattisgarh,Durg,Durg,"Green Chilli","Green Chilly",FAQ,09/03/2024,4000,4500,4000
Chattisgarh,Durg,Durg,"Karbuja(Musk Melon)",Karbhuja,Medium,09/03/2024,2000,2500,2500
Chattisgarh,Durg,Durg,Methi(Leaves),Methi,FAQ,09/03/2024,3500,4000,4000
Chattisgarh,Durg,Durg,Onion,Nasik,FAQ,09/03/2024,2000,2500,2500
Chattisgarh,Durg,Durg,"Papaya (Raw)","Papaya (Raw)",FAQ,09/03/2024,2000,2200,2000
Chattisgarh,Narayanpur,Narayanpur,Maize,Medium,FAQ,09/03/2024,1700,1800,1750
Chattisgarh,Rajnandgaon,Rajnandgaon,Apple,Apple,Medium,09/03/2024,8000,14000,11000
Chattisgarh,Rajnandgaon,Rajnandgaon,Banana,"Banana - Ripe",Medium,09/03/2024,3000,6000,4500
Chattisgarh,Rajnandgaon,Rajnandgaon,Orange,Orange,Medium,09/03/2024,6000,8000,7000
Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Potato,FAQ,09/03/2024,800,1200,1000
Gujarat,Amreli,Bagasara,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,09/03/2024,4500,5430,4965
Gujarat,Amreli,Bagasara,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,09/03/2024,11500,11500,11500
Gujarat,Amreli,Rajula,Groundnut,Local,FAQ,09/03/2024,5305,6005,5655
Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,09/03/2024,7500,10755,9128
Gujarat,Anand,"Anand(Veg,Yard,Anand)","Bottle gourd","Bottle Gourd",FAQ,09/03/2024,1000,1250,1150
Gujarat,Banaskanth,"Deesa(Deesa Veg Yard)",Cabbage,Other,FAQ,09/03/2024,1000,1850,1425
Gujarat,Banaskanth,"Deesa(Deesa Veg Yard)",Carrot,Other,FAQ,09/03/2024,500,1400,950
Gujarat,Banaskanth,"Deesa(Deesa Veg Yard)",Cucumbar(Kheera),Other,FAQ,09/03/2024,2500,4350,3425
Gujarat,Banaskanth,"Deesa(Deesa Veg Yard)","Onion Green",Other,FAQ,09/03/2024,500,1400,950
Gujarat,Banaskanth,"Deesa(Deesa Veg Yard)",Tomato,Other,FAQ,09/03/2024,1500,2850,2175
Gujarat,Dahod,"Dahod(Veg. Market)","Bitter gourd","Bitter Gourd",FAQ,09/03/2024,2500,3000,2700
Gujarat,Dahod,"Dahod(Veg. Market)","Bottle gourd","Bottle Gourd",FAQ,09/03/2024,1000,2000,1800
Gujarat,Dahod,"Dahod(Veg. Market)",Cucumbar(Kheera),Cucumbar,FAQ,09/03/2024,1000,2500,2000
Gujarat,Dahod,"Dahod(Veg. Market)",Drumstick,Other,FAQ,09/03/2024,1000,2000,1800
Gujarat,Dahod,"Dahod(Veg. Market)","French Beans (Frasbean)",Other,FAQ,09/03/2024,3000,3000,3000
Gujarat,Dahod,"Dahod(Veg. Market)",Garlic,Other,FAQ,09/03/2024,9000,15000,13000
Gujarat,Dahod,"Dahod(Veg. Market)",Lemon,Other,FAQ,09/03/2024,10000,12000,11500
Gujarat,Dahod,"Dahod(Veg. Market)","Little gourd (Kundru)",Other,FAQ,09/03/2024,2500,4000,3500
Gujarat,Dahod,"Dahod(Veg. Market)",Mint(Pudina),Mint(Pudina),FAQ,09/03/2024,2000,3000,2500
Gujarat,Dahod,"Dahod(Veg. Market)",Onion,Onion,FAQ,09/03/2024,600,2300,2100
Gujarat,Dahod,"Dahod(Veg. Market)",Raddish,Raddish,FAQ,09/03/2024,800,1500,1200
Gujarat,Dahod,"Dahod(Veg. Market)",Tomato,Tomato,FAQ,09/03/2024,800,2000,1700
Gujarat,Gandhinagar,Dehgam(Rekhiyal),"Castor Seed",Other,FAQ,09/03/2024,5550,5750,5650
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Guar,Other,FAQ,09/03/2024,4450,4750,4600
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Carrot,Other,FAQ,09/03/2024,1000,1000,1000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cauliflower,Other,FAQ,09/03/2024,1000,1500,1000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,FAQ,09/03/2024,1500,2000,1500
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Surat Beans (Papadi)",Other,FAQ,09/03/2024,2500,2500,2500
Gujarat,Jamnagar,Dhrol,Mustard,Other,FAQ,09/03/2024,4500,4725,4615
Gujarat,Mehsana,"Kadi(Kadi cotton Yard)",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,09/03/2024,6750,8080,7500
Gujarat,Morbi,"Vankaner(Sub yard)",Lemon,Other,FAQ,09/03/2024,10000,12000,11000
Gujarat,Narmada,Rajpipla,"Arhar (Tur/Red Gram)(Whole)","777 New Ind",FAQ,09/03/2024,8200,10000,9000
Gujarat,Navsari,Navsari,Cauliflower,"African Sarson",FAQ,09/03/2024,2000,3000,2500
Gujarat,Rajkot,Rajkot,"Black Gram (Urd Beans)(Whole)",Desi,FAQ,09/03/2024,6875,8950,8375
Gujarat,Rajkot,Rajkot,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,09/03/2024,7390,9005,8150
Gujarat,Rajkot,Rajkot,Jowar(Sorghum),"Jowar ( White)",FAQ,09/03/2024,3950,4370,4315
Gujarat,Sabarkantha,Khedbrahma,Soyabean,Other,FAQ,09/03/2024,4250,4350,4300
Gujarat,Sabarkantha,Khedbrahma,Wheat,Other,FAQ,09/03/2024,2400,2875,2637
Gujarat,Surat,Bardoli(Katod),Brinjal,Other,FAQ,09/03/2024,1500,2500,2000
Gujarat,Surat,Surat,"Green Chilli",Other,FAQ,09/03/2024,3500,7000,5250
Gujarat,Surat,Surat,"Pointed gourd (Parval)",Other,FAQ,09/03/2024,4500,7500,6000
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,09/03/2024,1500,4200,2850
Gujarat,Surat,Surat,"Yam (Ratalu)",Other,FAQ,09/03/2024,8000,10000,9000
Gujarat,Surat,Vyra,Paddy(Dhan)(Common),Common,FAQ,09/03/2024,2250,2300,2275
Gujarat,Surendranagar,Vadhvan,"Bitter gourd","Bitter Gourd",FAQ,09/03/2024,4000,4500,4250
Gujarat,Surendranagar,Vadhvan,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Brinjal,Brinjal,FAQ,09/03/2024,1500,2500,2000
Gujarat,Surendranagar,Vadhvan,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,09/03/2024,2500,3000,2750
Gujarat,Surendranagar,Vadhvan,"Green Chilli","Green Chilly",FAQ,09/03/2024,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,"Onion Green","Onion Green",FAQ,09/03/2024,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Tomato,Tomato,FAQ,09/03/2024,1500,2000,1750
Gujarat,Vadodara(Baroda),Padra,"Bottle gourd",Other,FAQ,09/03/2024,1000,1500,1250
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,09/03/2024,1000,1500,1250
Gujarat,Vadodara(Baroda),Padra,Onion,Other,FAQ,09/03/2024,1800,2500,2150
Gujarat,Vadodara(Baroda),Padra,"Surat Beans (Papadi)",Other,FAQ,09/03/2024,2000,3000,2500
Haryana,Ambala,Shahzadpur,Brinjal,Brinjal,FAQ,09/03/2024,2000,2000,2000
Haryana,Ambala,Shahzadpur,Cabbage,Cabbage,FAQ,09/03/2024,800,1000,1000
Haryana,Hissar,Hansi,Apple,Other,Medium,09/03/2024,3000,7000,5000
Haryana,Hissar,Hansi,Cucumbar(Kheera),Other,FAQ,09/03/2024,1500,2500,2000
Haryana,Hissar,Hansi,Grapes,Other,Medium,09/03/2024,4000,4000,4000
Haryana,Hissar,Hansi,Kinnow,Other,Medium,09/03/2024,1300,1500,1400
Haryana,Hissar,Hansi,"Mousambi(Sweet Lime)",Other,Medium,09/03/2024,2500,3000,2800
Haryana,Hissar,Hansi,Onion,Other,FAQ,09/03/2024,1300,2000,1500
Haryana,Hissar,Hansi,Tinda,Other,FAQ,09/03/2024,1200,1500,1400
Haryana,Kaithal,Dhand,Apple,Other,Medium,09/03/2024,8000,10000,9500
Haryana,Kaithal,Dhand,Banana,Other,Medium,09/03/2024,2800,4000,3700
Haryana,Kaithal,Dhand,Onion,Other,FAQ,09/03/2024,2000,2200,2180
Haryana,Kurukshetra,Ladwa,Chikoos(Sapota),Sapota,Medium,09/03/2024,4000,4000,4000
Haryana,Kurukshetra,Ladwa,Guava,Guava,Medium,09/03/2024,4000,4000,4000
Haryana,Kurukshetra,Ladwa,"Leafy Vegetable","Leafy Vegetables",FAQ,09/03/2024,500,500,500
Haryana,Kurukshetra,Ladwa,Onion,Onion,FAQ,09/03/2024,1500,2200,1800
Haryana,Kurukshetra,Ladwa,Orange,Orange,Medium,09/03/2024,4000,5000,4500
Haryana,Mahendragarh-Narnaul,Narnaul,Guava,Other,Medium,09/03/2024,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Papaya,Other,Medium,09/03/2024,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Other,FAQ,09/03/2024,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Pumpkin,Other,FAQ,09/03/2024,1500,1600,1600
Haryana,Mahendragarh-Narnaul,Narnaul,Raddish,Other,FAQ,09/03/2024,600,1000,1000
Haryana,Mewat,FerozpurZirkha(Nagina),Cabbage,Other,FAQ,09/03/2024,1000,1400,1200
Haryana,Mewat,Nuh,Brinjal,Other,FAQ,09/03/2024,1000,1000,1000
Haryana,Mewat,Nuh,Onion,Other,FAQ,09/03/2024,1500,1500,1500
Haryana,Mewat,Punhana,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,1500,1500,1500
Haryana,Mewat,Punhana,Brinjal,Other,FAQ,09/03/2024,2000,2000,2000
Haryana,Mewat,Punhana,Cabbage,Other,FAQ,09/03/2024,1000,1000,1000
Haryana,Mewat,Punhana,Kinnow,Other,Medium,09/03/2024,1500,1500,1500
Haryana,Mewat,Punhana,"Peas Wet",Other,FAQ,09/03/2024,2500,2500,2500
Haryana,Mewat,Punhana,Tinda,Other,FAQ,09/03/2024,1500,1500,1500
Haryana,Panchkula,"New Grain Market , Panchkula",Apple,Apple,Large,09/03/2024,8500,9500,9000
Haryana,Panipat,Samalkha,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,2000,2000,2000
Haryana,Panipat,Samalkha,Coriander(Leaves),Coriander,FAQ,09/03/2024,1000,1000,1000
Haryana,Panipat,Samalkha,Potato,Desi,FAQ,09/03/2024,300,1000,1000
Haryana,Panipat,Samalkha,Pumpkin,Other,FAQ,09/03/2024,1200,1200,1200
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Cabbage,Other,FAQ,09/03/2024,1500,2000,1750
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Carrot,Other,FAQ,09/03/2024,2000,2500,2250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Green Chilli","Green Chilly",FAQ,09/03/2024,4000,4500,4250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Onion,Other,FAQ,09/03/2024,2800,3000,2900
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Orange,Other,Large,09/03/2024,2900,4600,3750
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Pineapple,"Pine Apple",Large,09/03/2024,6000,7000,6500
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Raddish,Other,FAQ,09/03/2024,2000,2500,2250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Tomato,Other,FAQ,09/03/2024,3200,3600,3400
"Jammu and Kashmir",Kathua,Kathua,Carrot,Other,FAQ,09/03/2024,1500,1700,1600
"Jammu and Kashmir",Kathua,Kathua,Coriander(Leaves),Coriander,FAQ,09/03/2024,3000,3500,3250
"Jammu and Kashmir",Kathua,Kathua,Mashrooms,Mashrooms,FAQ,09/03/2024,12000,13000,12500
"Jammu and Kashmir",Kathua,Kathua,Potato,Potato,FAQ,09/03/2024,1200,1400,1300
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,6000,7000,6500
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cauliflower,Other,FAQ,09/03/2024,1800,2000,1900
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Knool Khol",Other,FAQ,09/03/2024,1800,2200,2000
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Mousambi(Sweet Lime)",Mousambi,Medium,09/03/2024,5000,7000,6000
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Papaya,Other,Medium,09/03/2024,5000,6000,5500
"Jammu and Kashmir",Udhampur,Udhampur,Apple,Delicious,Medium,09/03/2024,6000,10000,8000
"Jammu and Kashmir",Udhampur,Udhampur,Banana,"Banana - Ripe",Medium,09/03/2024,3800,4200,4000
"Jammu and Kashmir",Udhampur,Udhampur,Garlic,Other,FAQ,09/03/2024,16000,18000,17000
"Jammu and Kashmir",Udhampur,Udhampur,"Indian Beans (Seam)",Other,FAQ,09/03/2024,5000,5500,5250
"Jammu and Kashmir",Udhampur,Udhampur,Onion,Other,FAQ,09/03/2024,2300,2600,2500
"Jammu and Kashmir",Udhampur,Udhampur,Tomato,Other,FAQ,09/03/2024,3400,3600,3500
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,09/03/2024,2400,2800,2600
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,FAQ,09/03/2024,2800,3500,3200
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",FAQ,09/03/2024,7000,8200,7600
Karnataka,Bangalore,Ramanagara,"Green Avare (W)","Green Avare (W)",FAQ,09/03/2024,3600,5000,4400
Karnataka,Bangalore,Ramanagara,Tomato,Tomato,FAQ,09/03/2024,1000,1500,1300
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,09/03/2024,2500,2700,2600
Kerala,Alappuzha,Aroor,"Banana - Green","Banana - Green",FAQ,09/03/2024,3700,3900,3800
Kerala,Alappuzha,Aroor,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,4200,4400,4300
Kerala,Alappuzha,Aroor,"Bitter gourd",Other,FAQ,09/03/2024,6500,6700,6600
Kerala,Alappuzha,Aroor,Capsicum,Other,FAQ,09/03/2024,7000,7200,7100
Kerala,Alappuzha,Aroor,Cauliflower,Other,FAQ,09/03/2024,4000,4200,4100
Kerala,Alappuzha,Aroor,"French Beans (Frasbean)",Other,FAQ,09/03/2024,7800,8000,7900
Kerala,Alappuzha,Aroor,Garlic,Other,FAQ,09/03/2024,30000,32000,31000
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,09/03/2024,1850,2100,2000
Kerala,Alappuzha,Chengannur,"Banana - Green","Banana - Green",FAQ,09/03/2024,3700,4000,3800
Kerala,Alappuzha,Chengannur,Ginger(Green),"Green Ginger",FAQ,09/03/2024,0,0,12000
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,09/03/2024,0,0,14000
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,09/03/2024,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,3000,3500,3000
Kerala,Alappuzha,Harippad,"Bottle gourd",Other,FAQ,09/03/2024,1500,2200,1600
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,09/03/2024,3200,3400,3300
Kerala,Alappuzha,Kayamkulam,Ginger(Green),Other,FAQ,09/03/2024,10700,10900,10800
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,09/03/2024,2600,2800,2700
Kerala,Alappuzha,Kayamkulam,Snakeguard,Other,FAQ,09/03/2024,2600,2800,2700
Kerala,Alappuzha,Kayamkulam,Tomato,Other,FAQ,09/03/2024,2700,2900,2800
Kerala,Kannur,Irikkur,"Black pepper",Other,FAQ,09/03/2024,47000,47000,47000
Kerala,Kollam,Anchal,Beetroot,Other,FAQ,09/03/2024,6000,6200,6100
Kerala,Kollam,Anchal,Cauliflower,Cauliflower,FAQ,09/03/2024,5000,5200,5100
Kerala,Kollam,Anchal,Onion,Other,FAQ,09/03/2024,4000,4200,4100
Kerala,Kollam,Anchal,Tapioca,Other,FAQ,09/03/2024,3500,3700,3600
Kerala,Kottayam,Ettumanoor,Ashgourd,Other,FAQ,09/03/2024,1700,2000,1800
Kerala,Kottayam,Ettumanoor,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,4200,4400,4300
Kerala,Kottayam,Ettumanoor,Carrot,Carrot,FAQ,09/03/2024,7000,7400,7200
Kerala,Kottayam,Ettumanoor,"Cluster beans",Other,FAQ,09/03/2024,8000,8400,8200
Kerala,Kottayam,Ettumanoor,Coconut,Medium,FAQ,09/03/2024,3800,4000,3900
Kerala,Kottayam,Ettumanoor,Potato,Potato,FAQ,09/03/2024,3400,3600,3500
Kerala,Kottayam,Ettumanoor,Tomato,Tomato,FAQ,09/03/2024,3000,3400,3200
